Time (s),Weight1 (kg),Weight2 (kg),Weight3 (kg),Weight4 (kg),TotalWeight (kg),COP_X (m),COP_Y (m),Angle (deg),Distance (m)
0.0,3.1814996860019757,1.5346226267106535,-0.27986538461538363,0.9134999098421515,5.349756837939397,121.76812639038832,21.091985309136977,9.826944724900445,123.58134344999829
0.053328514099121094,3.1814996860019757,1.5449221074268324,-0.27986538461538363,0.9029999108784486,5.349556319691873,122.02269390839193,20.405900682311763,9.493744437488031,123.71717185305151
0.10331153869628906,3.170999687038273,1.56552106885919,-0.27986538461538363,0.9029999108784486,5.359655282160528,121.69380331559627,19.562510231790686,9.13227740594944,123.25612995702869
0.15872573852539062,3.16049968807457,1.586120030291548,-0.2902307692307682,0.8924999119147456,5.348888861050095,122.3081530865214,18.573138016658483,8.634697435282206,123.71033007482357
0.20742416381835938,3.16049968807457,1.5964195110077266,-0.2902307692307682,0.8819999129510427,5.348688342802571,122.56278216053798,17.886847623414564,8.303145268473912,123.86111128532126
0.2566814422607422,3.149999689110867,1.6170184724400845,-0.2902307692307682,0.8819999129510427,5.3587873052712265,122.23282046711921,17.048067876299136,7.939943108486493,123.41595933128706
0.30335259437561035,3.139499690147164,1.6273179531562636,-0.2902307692307682,0.8714999139873398,5.34808678806,122.38061352975997,16.26887250532115,7.572312639232012,123.45724272198397
0.3645937442779541,3.128999691183461,1.6479169145886212,-0.3005961538461528,0.8714999139873398,5.347820365913269,122.62993695400424,15.587590265093901,7.244064969263375,123.6166429232549
0.4109063148498535,3.128999691183461,1.6582163953048001,-0.3005961538461528,0.8609999150236369,5.3476198476657455,122.88462897068956,14.901050797534937,6.913958521129591,123.78478643248027
0.4648137092590332,3.1184996922197583,1.668515876020979,-0.3005961538461528,0.8609999150236369,5.347419329418221,122.6661958304268,14.43508979661852,6.71157489584883,123.51262047639123
0.5244166851043701,3.1184996922197583,1.668515876020979,-0.3005961538461528,0.8609999150236369,5.347419329418221,122.6661958304268,14.43508979661852,6.71157489584883,123.51262047639123
0.56911301612854,3.1184996922197583,1.668515876020979,-0.3005961538461528,0.8609999150236369,5.347419329418221,122.6661958304268,14.43508979661852,6.71157489584883,123.51262047639123
