Time (s),Weight1 (kg),Weight2 (kg),Weight3 (kg),Weight4 (kg),TotalWeight (kg),COP_X (m),COP_Y (m),Angle (deg),Distance (m)
0.0,0.5669999440399561,3.5533208470817144,0.6426538461538439,0.7769999233140138,5.5399745605895285,29.811015183695194,-89.41105189621342,-71.56082313398537,94.24984258591563
0.013308525085449219,0.5564999450762532,3.5430213663655357,0.6633846153846131,0.7769999233140138,5.539905850140416,28.69592434647025,-89.44620682689686,-72.21284075603245,93.93657429254249
0.02842879295349121,0.5354999471488474,3.532721885649357,0.6841153846153822,0.7769999233140138,5.5293371407276,27.29770638376878,-89.77338753372986,-73.08687432450338,93.83190226727632
0.042397499084472656,0.5249999481851445,3.522422404933178,0.7048461538461515,0.766499924350311,5.5187684313147845,26.3525869815026,-90.31560111500957,-73.73363513846759,94.08170196899702
0.057418107986450195,0.5039999502577387,3.512122924216999,0.7255769230769206,0.766499924350311,5.5081997219019705,24.944507217650784,-90.64570548693119,-74.61379558533675,94.01527728808175
0.07102489471435547,0.49349995129403584,3.50182344350082,0.7463076923076898,0.766499924350311,5.508131011452857,23.822923032437508,-90.68107861791738,-75.28038295465805,93.75814461217945
0.08448410034179688,0.48299995233033294,3.50182344350082,0.7670384615384589,0.766499924350311,5.518361781719923,22.77895073571521,-90.87686156124916,-75.92831564914746,93.68823065808525
0.09907293319702148,0.4619999544029271,3.4915239627846413,0.787769230769228,0.766499924350311,5.507793072307107,21.363909686718703,-91.2080672881583,-76.81711947033243,93.67672163106204
0.11299490928649902,0.4514999554392243,3.4915239627846413,0.8084999999999972,0.766499924350311,5.518023842574173,20.32443262275096,-91.402885150974,-77.4636178970197,93.6353030398198
0.12690329551696777,0.44099995647552137,3.4812244820684626,0.8292307692307663,0.766499924350311,5.517955132125062,19.20478776664113,-91.43820473245758,-78.13856163734062,93.4332336904624
0.14006733894348145,0.43049995751181847,3.4709250013522834,0.8499615384615355,0.7559999253866081,5.507386422712246,18.24218474239124,-91.98473369076395,-78.78278850747871,93.77616187676
0.15459918975830078,0.4199999585481156,3.4709250013522834,0.8603269230769202,0.7559999253866081,5.507251808363928,17.573309437208472,-92.23059617830445,-79.21235900658402,93.88985076131152
0.16857051849365234,0.4094999595844127,3.4606255206361043,0.8810576923076894,0.7559999253866081,5.507183097914814,16.451440234570622,-92.26599517173578,-79.89015143712058,93.72120224806348
0.1836252212524414,0.39899996062070986,3.4606255206361043,0.9017884615384584,0.7559999253866081,5.5174138681818805,15.420957292342546,-92.45887288949726,-80.53095805907506,93.73606082937593
0.1974802017211914,0.3884999616570069,3.4503260399199256,0.9225192307692276,0.7559999253866081,5.517345157732769,14.301127587423425,-92.49420952654457,-81.2107277083086,93.59327457788882
0.21244072914123535,0.37799996269330405,3.4503260399199256,0.9328846153846122,0.7559999253866081,5.51721054338445,13.633363464972822,-92.73964065541414,-81.63702810663632,93.73638326852279
0.22562813758850098,0.36749996372960114,3.440026559203747,0.9536153846153813,0.7559999253866081,5.517141832935337,12.513470227968932,-92.77498209141257,-82.31831650856316,93.61508553223774
0.23906755447387695,0.35699996476589824,3.440026559203747,0.9639807692307659,0.7559999253866081,5.517007218587019,11.845637876980557,-93.02042911626468,-82.74276000792072,93.77163414213585
0.25340938568115234,0.34649996580219533,3.4297270784875677,0.984711538461535,0.7454999264229052,5.506438509174203,10.868744457765478,-93.57008897885848,-83.37443239949626,94.19920996271519
0.2683601379394531,0.34649996580219533,3.419427597771389,0.9950769230769198,0.7454999264229052,5.506504413073409,10.415799668746317,-93.3595744349179,-83.63403665947384,93.93880466244198
0.28199267387390137,0.3359999668384925,3.419427597771389,1.0158076923076889,0.7454999264229052,5.516735183340476,9.396383032378932,-93.55044784131404,-84.26434066664234,94.02115881758529
0.2959418296813965,0.32549996787478963,3.4091281170552103,1.0261730769230732,0.7454999264229052,5.506301088275978,8.624479320261454,-93.6409317360319,-84.7378129114266,94.0372571906359
0.3098642826080322,0.32549996787478963,3.398828636339031,1.036538461538458,0.7454999264229052,5.5063669921751845,8.171550088095614,-93.43041109044353,-85.00155294230345,93.78707772060886
0.32322192192077637,0.31499996891108667,3.398828636339031,1.057269230769227,0.7454999264229052,5.516597762442251,7.156270115975745,-93.62115788192517,-85.62889093780761,93.89426715793232
0.33735084533691406,0.3044999699473838,3.388529155622852,1.0676346153846117,0.7454999264229052,5.506163667377753,6.380102159595852,-93.71177802934255,-86.10518871508313,93.92871256962724
0.35224318504333496,0.3044999699473838,3.378229674906674,1.0779999999999963,0.7454999264229052,5.506229571276959,5.927188486400671,-93.50125128175962,-86.37278563654074,93.68892973349668
0.3661353588104248,0.2939999709836809,3.378229674906674,1.088365384615381,0.7454999264229052,5.50609495692864,5.257871567956353,-93.74720250213215,-86.78989279364592,93.89453227105876
0.3795769214630127,0.2939999709836809,3.3679301941904947,1.0987307692307655,0.7454999264229052,5.506160860827846,4.804965675040549,-93.53667270342179,-87.0593087685572,93.6600065960139
0.3931713104248047,0.28349997201997806,3.3679301941904947,1.10909615384615,0.7454999264229052,5.506026246479528,4.13561296738099,-93.78262785905534,-87.47501474002367,93.87376940746564
0.406160831451416,0.28349997201997806,3.3576307134743155,1.1194615384615345,0.7454999264229052,5.506092150378733,3.682714855274019,-93.57209500913086,-87.7461745078951,93.64453723043896
0.41997694969177246,0.2729999730562751,3.3576307134743155,1.1298269230769193,0.7349999274592023,5.495457537066712,3.141939825713022,-94.33485188606167,-88.09239781002313,94.38716049460115
0.43308067321777344,0.2729999730562751,3.347331232758137,1.1401923076923037,0.7349999274592023,5.4955234409659175,2.6881826395512274,-94.12390752770608,-88.36407489745577,94.16228700593328
0.44720458984375,0.2729999730562751,3.347331232758137,1.1505576923076883,0.7349999274592023,5.5058888255813025,2.3505380406880936,-94.06776104853598,-88.56860747606426,94.09712374863105
0.4606151580810547,0.26249997409257225,3.337031752041958,1.1609230769230727,0.7349999274592023,5.495454730516806,1.5637330393623667,-94.15940574180253,-89.04855954394043,94.17238953466025
0.47407078742980957,0.26249997409257225,3.337031752041958,1.1712884615384576,0.7349999274592023,5.50582011513219,1.2282011417192602,-94.1031917321857,-89.25223847193166,94.11120641150566
0.48751354217529297,0.25199997512886935,3.337031752041958,1.1712884615384576,0.7349999274592023,5.495320116168487,0.8929968829553963,-94.4058553284595,-89.45804816428208,94.41007871901704
0.5014963150024414,0.25199997512886935,3.326732271325779,1.1816538461538422,0.7349999274592023,5.495386020067692,0.4392553205165691,-94.19490484358852,-89.73281682689893,94.19592901887691
0.515631914138794,0.25199997512886935,3.326732271325779,1.1920192307692266,0.7349999274592023,5.505751404683077,0.1058362297630142,-94.13862330016819,-89.93558470989326,94.13868279383614
0.5296986103057861,0.25199997512886935,3.326732271325779,1.1920192307692266,0.7349999274592023,5.505751404683077,0.1058362297630142,-94.13862330016819,-89.93558470989326,94.13868279383614
0.5429642200469971,0.24149997616516647,3.3164327906096003,1.2023846153846112,0.7349999274592023,5.495317309618581,-0.6852505180408502,-94.23040483309728,-90.41665182895832,94.23289639654445
0.5566444396972656,0.24149997616516647,3.3164327906096003,1.212749999999996,0.7349999274592023,5.505682694233965,-1.0165566962294434,-94.17405575251661,-90.61845213959054,94.17954217554232
0.5718531608581543,0.24149997616516647,3.3164327906096003,1.212749999999996,0.7349999274592023,5.505682694233965,-1.0165566962294434,-94.17405575251661,-90.61845213959054,94.17954217554232
0.585974931716919,0.24149997616516647,3.306133309893421,1.2231153846153804,0.7349999274592023,5.50574859813317,-1.4694213970929606,-93.96350508019141,-90.89593062953121,93.97499394092766
0.6004190444946289,0.23099997720146356,3.306133309893421,1.2231153846153804,0.7349999274592023,5.495248599169467,-1.8097844773647214,-94.26590571036219,-91.099870354205,94.28327688009898
0.614173173904419,0.23099997720146356,3.306133309893421,1.2231153846153804,0.7349999274592023,5.495248599169467,-1.8097844773647214,-94.26590571036219,-91.099870354205,94.28327688009898
0.6289989948272705,0.23099997720146356,3.306133309893421,1.233480769230765,0.7349999274592023,5.505613983784852,-2.1389776373069433,-94.20948908926395,-91.30064752629677,94.23376815023924
0.6423780918121338,0.23099997720146356,3.306133309893421,1.233480769230765,0.7349999274592023,5.505613983784852,-2.1389776373069433,-94.20948908926395,-91.30064752629677,94.23376815023924
0.6572659015655518,0.23099997720146356,3.306133309893421,1.233480769230765,0.7349999274592023,5.505613983784852,-2.1389776373069433,-94.20948908926395,-91.30064752629677,94.23376815023924
0.6713802814483643,0.23099997720146356,3.2958338291772424,1.233480769230765,0.7349999274592023,5.4953145030686725,-2.2634995311122856,-94.05495415852407,-91.37859768360214,94.08218658114515
